               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  91,            0.020163,            0.001364,          0.00037555,             0.10934,               0.169,            0.064158,            0.013027,            0.049865,           0.0012879,            0.001126,           0.0083511,           0.0083511,           0.0083511
                  92,            0.019532,           0.0013904,          0.00037265,             0.11191,             0.24483,            0.073918,            0.015668,            0.050129,           0.0012761,           0.0010966,           0.0083171,           0.0083171,           0.0083171
                  93,            0.019925,           0.0013602,          0.00036712,             0.10361,             0.25472,            0.070569,            0.015761,            0.050068,           0.0012725,           0.0010893,           0.0082829,           0.0082829,           0.0082829
                  94,            0.019621,           0.0013562,          0.00036232,             0.60145,             0.22642,            0.065856,             0.01372,            0.048695,            0.001373,           0.0010732,           0.0082483,           0.0082483,           0.0082483
                  95,            0.019305,           0.0013585,          0.00035251,             0.10388,             0.29245,            0.074198,            0.017197,            0.048662,           0.0013448,           0.0010969,           0.0082136,           0.0082136,           0.0082136
                  96,            0.019294,           0.0013609,          0.00034982,             0.60483,             0.24528,            0.064958,            0.016152,            0.048806,           0.0013622,           0.0010892,           0.0081786,           0.0081786,           0.0081786
                  97,            0.018335,           0.0013662,          0.00033697,             0.10157,             0.22642,            0.065451,            0.012664,            0.048703,           0.0013661,           0.0010444,           0.0081433,           0.0081433,           0.0081433
                  98,            0.018576,           0.0013373,          0.00032796,             0.10844,             0.21698,            0.062067,            0.012706,            0.048548,           0.0013827,           0.0010323,           0.0081078,           0.0081078,           0.0081078
                  99,             0.01907,           0.0013195,          0.00032347,             0.10193,             0.19811,            0.066276,            0.014399,            0.047453,           0.0014605,           0.0010915,           0.0080721,           0.0080721,           0.0080721
                 100,            0.018717,           0.0013173,           0.0003189,            0.093554,             0.21698,            0.067629,            0.012213,            0.047649,           0.0014759,           0.0011056,           0.0080362,           0.0080362,           0.0080362
                 101,            0.018588,           0.0013189,          0.00031459,            0.091023,             0.21698,            0.055901,            0.011858,            0.047945,           0.0014647,           0.0010836,               0.008,               0.008,               0.008
                 102,            0.019195,           0.0013046,          0.00031386,            0.090106,             0.21698,            0.053413,            0.010876,            0.048442,           0.0014502,           0.0010741,           0.0079636,           0.0079636,           0.0079636
                 103,            0.019037,           0.0013018,          0.00031196,             0.58813,             0.16981,            0.047887,            0.009685,            0.049793,           0.0013917,           0.0010578,            0.007927,            0.007927,            0.007927
                 104,            0.019177,           0.0013001,          0.00030482,            0.095319,             0.19811,            0.054118,            0.011893,            0.049414,           0.0013922,           0.0010544,           0.0078902,           0.0078902,           0.0078902
                 105,            0.018982,              0.0013,          0.00029985,              0.1031,             0.16981,            0.058654,            0.011221,            0.050187,           0.0013516,           0.0010578,           0.0078532,           0.0078532,           0.0078532
                 106,            0.018602,           0.0013034,          0.00029333,             0.12193,             0.15094,            0.067005,            0.015325,            0.048997,           0.0013968,           0.0010575,            0.007816,            0.007816,            0.007816
                 107,            0.018585,           0.0012968,          0.00028494,             0.10782,             0.20755,             0.07336,            0.014224,             0.04891,           0.0014267,           0.0010402,           0.0077785,           0.0077785,           0.0077785
                 108,            0.019089,           0.0012965,          0.00028296,             0.10681,             0.25472,             0.07751,            0.015503,            0.049178,           0.0014022,           0.0010528,           0.0077409,           0.0077409,           0.0077409
                 109,            0.018395,           0.0013052,          0.00028127,             0.10398,             0.27358,            0.076255,            0.016589,            0.048243,           0.0014415,             0.00103,           0.0077031,           0.0077031,           0.0077031
                 110,            0.018518,           0.0013073,          0.00028237,             0.61092,             0.20755,             0.07404,            0.016518,            0.048784,           0.0013912,           0.0010205,           0.0076651,           0.0076651,           0.0076651
                 111,            0.018976,           0.0013036,          0.00028414,             0.61498,             0.21698,            0.070652,            0.015536,            0.048705,           0.0013899,          0.00097851,           0.0076269,           0.0076269,           0.0076269
                 112,            0.018611,           0.0013066,          0.00028063,             0.63355,             0.20755,            0.078857,            0.018845,            0.048354,           0.0014324,          0.00098101,           0.0075886,           0.0075886,           0.0075886
                 113,            0.018239,           0.0013127,           0.0002849,             0.10313,             0.22642,            0.065273,             0.01374,            0.049567,           0.0013806,           0.0010059,           0.0075501,           0.0075501,           0.0075501
                 114,            0.018378,           0.0013093,          0.00028367,             0.11047,             0.22475,            0.066276,            0.013306,            0.048833,           0.0014481,           0.0010182,           0.0075114,           0.0075114,           0.0075114
                 115,             0.01811,           0.0012955,          0.00027696,            0.083662,             0.21698,            0.054333,            0.011429,            0.048602,           0.0014886,           0.0010197,           0.0074725,           0.0074725,           0.0074725
                 116,             0.01799,           0.0012951,          0.00027277,             0.12079,             0.20755,            0.074364,            0.012302,            0.048741,           0.0014919,           0.0010118,           0.0074335,           0.0074335,           0.0074335
                 117,            0.018707,           0.0012728,          0.00026717,             0.10652,             0.22642,            0.067464,            0.012062,            0.049166,           0.0014747,           0.0010316,           0.0073943,           0.0073943,           0.0073943
                 118,             0.01825,           0.0012847,          0.00026669,             0.11758,             0.27358,            0.081671,            0.014967,            0.048038,           0.0015115,           0.0010325,            0.007355,            0.007355,            0.007355
                 119,            0.018454,           0.0012879,          0.00026672,             0.11676,             0.25295,            0.076274,            0.015303,            0.046252,           0.0016178,           0.0010142,           0.0073155,           0.0073155,           0.0073155
                 120,            0.019103,           0.0012944,          0.00026615,             0.11335,             0.26415,            0.079964,            0.017327,            0.046512,           0.0015921,           0.0010466,           0.0072758,           0.0072758,           0.0072758
                 121,            0.018061,           0.0013034,          0.00026312,             0.11103,             0.22642,            0.075409,            0.015577,             0.04735,           0.0015277,           0.0010594,           0.0072361,           0.0072361,           0.0072361
                 122,            0.017683,           0.0012819,            0.000253,              0.1026,             0.25472,            0.074196,            0.015234,            0.048339,            0.001483,           0.0010641,           0.0071962,           0.0071962,           0.0071962
                 123,            0.017682,             0.00126,          0.00024812,              0.6098,             0.22642,            0.063781,            0.013762,            0.049249,           0.0014326,           0.0010421,           0.0071561,           0.0071561,           0.0071561
                 124,            0.017097,           0.0012554,          0.00024377,              0.6096,             0.22642,            0.063716,            0.014045,            0.049544,           0.0014221,           0.0010222,            0.007116,            0.007116,            0.007116
                 125,            0.017079,           0.0012466,          0.00024056,             0.61593,             0.21698,            0.065742,            0.015178,            0.049844,           0.0014076,           0.0010086,           0.0070757,           0.0070757,           0.0070757
                 126,             0.01755,           0.0012377,          0.00023834,             0.61595,             0.22642,            0.068584,            0.016378,            0.049429,           0.0014433,          0.00098299,           0.0070353,           0.0070353,           0.0070353
                 127,             0.01721,           0.0012441,            0.000238,             0.60186,             0.19811,            0.064099,            0.014985,            0.049219,           0.0014371,           0.0009647,           0.0069948,           0.0069948,           0.0069948
                 128,            0.017366,           0.0012447,          0.00023786,            0.092079,             0.22642,            0.056002,            0.013327,                0.05,           0.0014134,          0.00094856,           0.0069541,           0.0069541,           0.0069541
                 129,            0.017643,           0.0012347,           0.0002358,              0.1054,             0.25472,            0.069439,            0.014378,            0.049934,           0.0014042,          0.00096066,           0.0069134,           0.0069134,           0.0069134
                 130,            0.016808,           0.0012501,          0.00023356,               0.113,             0.24528,            0.070891,            0.014927,            0.049807,           0.0014254,          0.00095388,           0.0068726,           0.0068726,           0.0068726
                 131,            0.016852,           0.0012343,          0.00022447,             0.61607,             0.21698,             0.07146,            0.015509,            0.048924,           0.0014772,          0.00096313,           0.0068316,           0.0068316,           0.0068316
                 132,            0.017376,           0.0012168,          0.00022042,              0.6386,             0.20755,            0.083415,            0.018144,            0.048757,           0.0014765,          0.00096704,           0.0067906,           0.0067906,           0.0067906
                 133,            0.016772,           0.0012311,          0.00021947,             0.62093,             0.21698,             0.07761,            0.018077,            0.048194,           0.0015144,          0.00097506,           0.0067495,           0.0067495,           0.0067495
                 134,            0.016987,            0.001224,          0.00021761,              0.6191,             0.19811,            0.073152,            0.016676,            0.047861,           0.0015405,          0.00096343,           0.0067083,           0.0067083,           0.0067083
                 135,            0.016992,           0.0012209,          0.00021579,             0.62027,             0.18868,              0.0673,            0.014862,            0.047211,           0.0015886,          0.00093962,           0.0066671,           0.0066671,           0.0066671
                 136,            0.016588,           0.0012233,          0.00021389,              0.6263,             0.20755,            0.079604,            0.015366,            0.047176,           0.0016043,          0.00092778,           0.0066257,           0.0066257,           0.0066257
                 137,            0.016337,            0.001219,          0.00020853,             0.61107,             0.20755,            0.068924,            0.014273,             0.04758,           0.0015876,          0.00093512,           0.0065843,           0.0065843,           0.0065843
                 138,            0.016792,           0.0012052,          0.00020448,             0.59997,             0.20755,             0.06013,            0.014118,            0.047799,            0.001583,          0.00094109,           0.0065429,           0.0065429,           0.0065429
                 139,            0.016803,           0.0012005,          0.00019958,             0.61013,             0.17925,            0.062371,            0.014516,            0.048153,           0.0015456,          0.00094675,           0.0065013,           0.0065013,           0.0065013
                 140,            0.016253,           0.0012051,          0.00019576,             0.61075,             0.18868,            0.061939,            0.015039,            0.048502,           0.0015514,          0.00094465,           0.0064597,           0.0064597,           0.0064597
                 141,            0.016558,           0.0011998,          0.00019236,             0.59936,             0.21698,            0.062704,            0.015529,            0.048478,           0.0015605,          0.00093377,           0.0064181,           0.0064181,           0.0064181
                 142,            0.016192,           0.0012018,          0.00018838,             0.62921,             0.19811,            0.076716,            0.017625,            0.048181,           0.0015849,          0.00089703,           0.0063764,           0.0063764,           0.0063764
                 143,            0.016363,           0.0011998,          0.00018707,              0.6287,             0.23585,            0.078953,            0.017382,            0.048319,           0.0015694,          0.00088011,           0.0063347,           0.0063347,           0.0063347
                 144,            0.016286,           0.0011927,          0.00018511,             0.63185,             0.20755,            0.079308,            0.017709,            0.048248,           0.0015714,          0.00087616,            0.006293,            0.006293,            0.006293
                 145,            0.015897,            0.001194,          0.00018343,               0.621,             0.21698,             0.07174,            0.015348,            0.048792,           0.0015307,          0.00089185,           0.0062512,           0.0062512,           0.0062512
                 146,            0.015866,           0.0011892,          0.00018248,             0.62741,             0.21698,            0.082579,            0.016965,            0.048326,            0.001555,          0.00090188,           0.0062093,           0.0062093,           0.0062093
                 147,             0.01598,            0.001184,          0.00018259,             0.63216,             0.16948,            0.075567,            0.015979,             0.04812,           0.0015725,          0.00089571,           0.0061675,           0.0061675,           0.0061675
                 148,              0.0162,           0.0011791,          0.00018192,             0.12127,             0.24528,            0.076665,            0.016993,             0.04755,           0.0016086,          0.00089212,           0.0061256,           0.0061256,           0.0061256
                 149,            0.015972,           0.0011845,          0.00018152,             0.12031,             0.24528,            0.078854,            0.016646,            0.047463,           0.0016094,          0.00090311,           0.0060838,           0.0060838,           0.0060838
                 150,            0.016494,           0.0011795,          0.00018156,             0.61537,             0.19811,            0.068025,            0.016003,            0.047299,           0.0016336,          0.00090035,           0.0060419,           0.0060419,           0.0060419
